data,hora_utc,temperatura_c,pressao_mb,radiacao_kj_m2,umidade_relativa_pct,Hora UTC limpa,data_hora_utc
2024/02/01,1200 UTC,29.4,964.1,2376.6,67.0,1200,2024-02-01 12:00:00
2024/02/01,1300 UTC,30.9,963.9,3085.0,64.0,1300,2024-02-01 13:00:00
2024/02/01,1400 UTC,31.6,963.5,3488.0,66.0,1400,2024-02-01 14:00:00
2024/02/01,1500 UTC,33.3,962.9,3220.2,63.0,1500,2024-02-01 15:00:00
2024/02/01,1600 UTC,33.4,961.8,2073.7,65.0,1600,2024-02-01 16:00:00
2024/02/01,1700 UTC,34.3,960.8,3065.5,63.0,1700,2024-02-01 17:00:00
2024/02/01,1800 UTC,34.0,960.2,2425.9,60.0,1800,2024-02-01 18:00:00
2024/02/01,1900 UTC,34.0,959.7,2187.5,62.0,1900,2024-02-01 19:00:00
2024/02/01,2000 UTC,33.2,959.7,1006.1,62.0,2000,2024-02-01 20:00:00
2024/02/01,2100 UTC,30.8,960.1,199.4,65.0,2100,2024-02-01 21:00:00
2024/02/02,0900 UTC,25.2,962.4,9.7,80.0,0900,2024-02-02 09:00:00
2024/02/02,1000 UTC,25.7,962.9,227.7,81.0,1000,2024-02-02 10:00:00
2024/02/02,1100 UTC,26.7,963.3,534.1,80.0,1100,2024-02-02 11:00:00
2024/02/02,1200 UTC,28.6,963.7,1455.5,76.0,1200,2024-02-02 12:00:00
2024/02/02,1300 UTC,30.5,963.5,2765.6,73.0,1300,2024-02-02 13:00:00
2024/02/02,1400 UTC,33.3,962.7,3419.8,68.0,1400,2024-02-02 14:00:00
2024/02/02,1500 UTC,34.5,961.8,3286.8,66.0,1500,2024-02-02 15:00:00
2024/02/02,1600 UTC,34.6,960.6,2560.6,62.0,1600,2024-02-02 16:00:00
2024/02/02,1700 UTC,34.8,959.8,3411.4,59.0,1700,2024-02-02 17:00:00
2024/02/02,1800 UTC,36.1,959.2,3025.8,54.0,1800,2024-02-02 18:00:00
2024/02/02,1900 UTC,35.6,959.0,2133.2,56.0,1900,2024-02-02 19:00:00
2024/02/02,2000 UTC,34.8,959.2,1118.1,54.0,2000,2024-02-02 20:00:00
2024/02/02,2100 UTC,33.0,959.3,169.0,57.0,2100,2024-02-02 21:00:00
2024/02/03,0900 UTC,23.9,963.6,20.4,79.0,0900,2024-02-03 09:00:00
2024/02/03,1000 UTC,25.4,964.4,436.9,80.0,1000,2024-02-03 10:00:00
2024/02/03,1100 UTC,25.7,964.6,863.5,78.0,1100,2024-02-03 11:00:00
2024/02/03,1200 UTC,27.6,964.6,1566.7,74.0,1200,2024-02-03 12:00:00
2024/02/03,1300 UTC,29.2,964.6,2342.7,72.0,1300,2024-02-03 13:00:00
2024/02/03,1400 UTC,30.3,964.2,2086.1,70.0,1400,2024-02-03 14:00:00
2024/02/03,1500 UTC,31.9,963.1,2923.7,68.0,1500,2024-02-03 15:00:00
2024/02/03,1600 UTC,31.8,962.3,2302.0,67.0,1600,2024-02-03 16:00:00
2024/02/03,1700 UTC,33.8,961.2,2483.3,63.0,1700,2024-02-03 17:00:00
2024/02/03,1800 UTC,34.0,960.4,1980.0,62.0,1800,2024-02-03 18:00:00
2024/02/03,1900 UTC,33.4,959.9,1534.9,62.0,1900,2024-02-03 19:00:00
2024/02/03,2000 UTC,32.9,960.2,1063.5,61.0,2000,2024-02-03 20:00:00
2024/02/03,2100 UTC,31.3,960.8,152.4,64.0,2100,2024-02-03 21:00:00
2024/02/04,0900 UTC,24.4,963.5,15.9,75.0,0900,2024-02-04 09:00:00
2024/02/04,1000 UTC,25.6,963.9,476.2,76.0,1000,2024-02-04 10:00:00
2024/02/04,1100 UTC,27.1,964.1,1355.1,74.0,1100,2024-02-04 11:00:00
2024/02/04,1200 UTC,29.2,964.4,2185.4,70.0,1200,2024-02-04 12:00:00
2024/02/04,1300 UTC,31.2,963.9,2936.8,69.0,1300,2024-02-04 13:00:00
2024/02/04,1400 UTC,31.8,963.3,3332.9,67.0,1400,2024-02-04 14:00:00
2024/02/04,1500 UTC,33.2,962.5,3203.7,65.0,1500,2024-02-04 15:00:00
2024/02/04,1600 UTC,34.3,961.2,3629.1,64.0,1600,2024-02-04 16:00:00
2024/02/04,1700 UTC,33.6,960.3,2253.7,64.0,1700,2024-02-04 17:00:00
2024/02/04,1800 UTC,35.1,959.4,2127.3,62.0,1800,2024-02-04 18:00:00
2024/02/04,1900 UTC,34.0,959.1,1481.0,62.0,1900,2024-02-04 19:00:00
2024/02/04,2000 UTC,31.5,959.6,733.6,63.0,2000,2024-02-04 20:00:00
2024/02/04,2100 UTC,29.1,960.2,110.8,71.0,2100,2024-02-04 21:00:00
2024/02/05,0900 UTC,23.8,963.0,18.9,79.0,0900,2024-02-05 09:00:00
2024/02/05,1000 UTC,25.6,963.7,546.9,78.0,1000,2024-02-05 10:00:00
2024/02/05,1100 UTC,27.6,964.2,1472.5,75.0,1100,2024-02-05 11:00:00
2024/02/05,1200 UTC,28.6,964.1,1977.2,72.0,1200,2024-02-05 12:00:00
2024/02/05,1300 UTC,30.7,963.7,2633.9,69.0,1300,2024-02-05 13:00:00
2024/02/05,1400 UTC,32.6,963.0,3426.6,66.0,1400,2024-02-05 14:00:00
2024/02/05,1500 UTC,34.2,962.1,3585.2,63.0,1500,2024-02-05 15:00:00
2024/02/05,1600 UTC,34.4,961.2,3068.3,61.0,1600,2024-02-05 16:00:00
2024/02/05,1700 UTC,34.7,960.2,2491.9,58.0,1700,2024-02-05 17:00:00
2024/02/05,1800 UTC,33.4,959.5,1583.3,61.0,1800,2024-02-05 18:00:00
2024/02/05,1900 UTC,34.8,959.1,1522.4,59.0,1900,2024-02-05 19:00:00
2024/02/05,2000 UTC,34.0,959.1,912.6,60.0,2000,2024-02-05 20:00:00
2024/02/05,2100 UTC,32.1,959.3,176.5,64.0,2100,2024-02-05 21:00:00
2024/02/06,0900 UTC,24.4,963.9,18.0,77.0,0900,2024-02-06 09:00:00
2024/02/06,1000 UTC,26.1,964.8,571.3,79.0,1000,2024-02-06 10:00:00
2024/02/06,1100 UTC,27.6,965.4,1451.3,78.0,1100,2024-02-06 11:00:00
2024/02/06,1200 UTC,29.1,965.3,2077.2,76.0,1200,2024-02-06 12:00:00
2024/02/06,1300 UTC,31.0,965.0,2470.4,73.0,1300,2024-02-06 13:00:00
2024/02/06,1400 UTC,32.3,964.3,2176.4,71.0,1400,2024-02-06 14:00:00
2024/02/06,1500 UTC,33.7,963.6,3112.8,67.0,1500,2024-02-06 15:00:00
2024/02/06,1600 UTC,34.1,962.4,2228.6,64.0,1600,2024-02-06 16:00:00
2024/02/06,1700 UTC,36.2,961.4,2737.4,59.0,1700,2024-02-06 17:00:00
2024/02/06,1800 UTC,35.6,960.7,2670.0,61.0,1800,2024-02-06 18:00:00
2024/02/06,1900 UTC,35.7,960.4,1214.5,58.0,1900,2024-02-06 19:00:00
2024/02/06,2000 UTC,34.0,960.4,689.5,60.0,2000,2024-02-06 20:00:00
2024/02/06,2100 UTC,33.1,961.0,160.0,62.0,2100,2024-02-06 21:00:00
2024/02/07,0900 UTC,25.3,962.6,20.0,75.0,0900,2024-02-07 09:00:00
2024/02/07,1000 UTC,26.6,963.2,464.2,77.0,1000,2024-02-07 10:00:00
2024/02/07,1100 UTC,28.1,963.9,1310.4,75.0,1100,2024-02-07 11:00:00
2024/02/07,1200 UTC,30.1,963.8,1993.3,72.0,1200,2024-02-07 12:00:00
2024/02/07,1300 UTC,32.5,963.4,2877.4,68.0,1300,2024-02-07 13:00:00
2024/02/07,1400 UTC,33.4,962.6,3156.1,66.0,1400,2024-02-07 14:00:00
2024/02/07,1500 UTC,34.3,961.6,3636.0,65.0,1500,2024-02-07 15:00:00
2024/02/07,1600 UTC,35.6,960.9,3682.3,64.0,1600,2024-02-07 16:00:00
2024/02/07,1700 UTC,35.4,960.1,3467.7,63.0,1700,2024-02-07 17:00:00
2024/02/07,1800 UTC,36.8,959.4,2968.6,60.0,1800,2024-02-07 18:00:00
2024/02/07,1900 UTC,36.5,959.0,2136.4,59.0,1900,2024-02-07 19:00:00
2024/02/07,2000 UTC,34.6,959.3,800.7,62.0,2000,2024-02-07 20:00:00
2024/02/07,2100 UTC,33.2,959.5,102.3,64.0,2100,2024-02-07 21:00:00
2024/02/08,0900 UTC,25.5,961.8,26.4,78.0,0900,2024-02-08 09:00:00
2024/02/08,1000 UTC,26.5,962.7,327.5,81.0,1000,2024-02-08 10:00:00
2024/02/08,1100 UTC,27.5,963.1,593.0,78.0,1100,2024-02-08 11:00:00
2024/02/08,1200 UTC,29.8,963.4,2048.1,73.0,1200,2024-02-08 12:00:00
2024/02/08,1300 UTC,30.9,963.0,2510.4,71.0,1300,2024-02-08 13:00:00
2024/02/08,1400 UTC,31.9,962.7,2028.1,71.0,1400,2024-02-08 14:00:00
2024/02/08,1500 UTC,34.3,961.6,3775.5,67.0,1500,2024-02-08 15:00:00
2024/02/08,1600 UTC,35.1,960.5,2679.1,66.0,1600,2024-02-08 16:00:00
2024/02/08,1700 UTC,35.2,959.5,1828.2,64.0,1700,2024-02-08 17:00:00
2024/02/08,1800 UTC,31.0,959.1,946.5,71.0,1800,2024-02-08 18:00:00
2024/02/08,1900 UTC,30.1,958.4,659.9,79.0,1900,2024-02-08 19:00:00
2024/02/08,2000 UTC,31.0,958.6,409.4,74.0,2000,2024-02-08 20:00:00
2024/02/08,2100 UTC,29.7,959.4,123.8,75.0,2100,2024-02-08 21:00:00
2024/02/09,0900 UTC,23.4,962.8,4.9,77.0,0900,2024-02-09 09:00:00
2024/02/09,1000 UTC,24.2,963.1,120.7,75.0,1000,2024-02-09 10:00:00
2024/02/09,1100 UTC,25.0,963.5,308.6,74.0,1100,2024-02-09 11:00:00
2024/02/09,1200 UTC,27.3,963.8,796.8,74.0,1200,2024-02-09 12:00:00
2024/02/09,1300 UTC,29.1,963.9,1655.7,72.0,1300,2024-02-09 13:00:00
2024/02/09,1400 UTC,30.2,963.6,1335.3,69.0,1400,2024-02-09 14:00:00
2024/02/09,1500 UTC,31.8,962.6,2025.2,68.0,1500,2024-02-09 15:00:00
2024/02/09,1600 UTC,32.6,961.6,2198.7,65.0,1600,2024-02-09 16:00:00
2024/02/09,1700 UTC,33.1,960.5,2009.7,63.0,1700,2024-02-09 17:00:00
2024/02/09,1800 UTC,27.5,959.9,815.5,75.0,1800,2024-02-09 18:00:00
2024/02/09,1900 UTC,26.3,959.7,523.0,77.0,1900,2024-02-09 19:00:00
2024/02/09,2000 UTC,26.5,960.0,289.8,74.0,2000,2024-02-09 20:00:00
2024/02/09,2100 UTC,27.2,960.2,77.9,72.0,2100,2024-02-09 21:00:00
2024/02/10,0900 UTC,22.8,962.8,11.1,91.0,0900,2024-02-10 09:00:00
2024/02/10,1000 UTC,23.1,963.8,301.1,92.0,1000,2024-02-10 10:00:00
2024/02/10,1100 UTC,23.6,964.8,418.5,92.0,1100,2024-02-10 11:00:00
2024/02/10,1200 UTC,25.3,965.2,1184.0,89.0,1200,2024-02-10 12:00:00
2024/02/10,1300 UTC,26.6,965.3,1503.0,85.0,1300,2024-02-10 13:00:00
2024/02/10,1400 UTC,27.7,965.0,1641.7,81.0,1400,2024-02-10 14:00:00
2024/02/10,1500 UTC,29.0,964.1,1739.4,75.0,1500,2024-02-10 15:00:00
2024/02/10,1600 UTC,31.7,963.0,2935.6,70.0,1600,2024-02-10 16:00:00
2024/02/10,1700 UTC,31.0,961.9,2230.5,75.0,1700,2024-02-10 17:00:00
2024/02/10,1800 UTC,30.8,961.0,1554.8,76.0,1800,2024-02-10 18:00:00
2024/02/10,1900 UTC,31.2,960.5,1675.2,75.0,1900,2024-02-10 19:00:00
2024/02/10,2000 UTC,32.2,960.0,1101.5,73.0,2000,2024-02-10 20:00:00
2024/02/10,2100 UTC,29.4,960.8,276.1,79.0,2100,2024-02-10 21:00:00
2024/02/11,0900 UTC,22.3,964.2,8.7,100.0,0900,2024-02-11 09:00:00
2024/02/11,1000 UTC,23.0,964.8,311.1,100.0,1000,2024-02-11 10:00:00
2024/02/11,1100 UTC,24.3,965.4,1160.8,93.0,1100,2024-02-11 11:00:00
2024/02/11,1200 UTC,26.1,965.5,1935.7,87.0,1200,2024-02-11 12:00:00
2024/02/11,1300 UTC,28.6,965.2,2871.1,83.0,1300,2024-02-11 13:00:00
2024/02/11,1400 UTC,29.9,964.5,3070.8,79.0,1400,2024-02-11 14:00:00
2024/02/11,1500 UTC,31.1,963.5,3302.7,76.0,1500,2024-02-11 15:00:00
2024/02/11,1600 UTC,31.7,962.3,2570.7,74.0,1600,2024-02-11 16:00:00
2024/02/11,1700 UTC,32.3,961.5,3293.4,71.0,1700,2024-02-11 17:00:00
2024/02/11,1800 UTC,31.6,960.4,1742.0,70.0,1800,2024-02-11 18:00:00
2024/02/11,1900 UTC,31.3,959.8,1169.5,69.0,1900,2024-02-11 19:00:00
2024/02/11,2000 UTC,24.1,960.9,272.2,81.0,2000,2024-02-11 20:00:00
2024/02/11,2100 UTC,23.5,962.8,67.9,80.0,2100,2024-02-11 21:00:00
2024/02/12,0900 UTC,23.0,962.5,8.2,83.0,0900,2024-02-12 09:00:00
2024/02/12,1000 UTC,23.9,963.3,253.4,82.0,1000,2024-02-12 10:00:00
2024/02/12,1100 UTC,25.6,964.0,1409.9,80.0,1100,2024-02-12 11:00:00
2024/02/12,1200 UTC,27.2,964.1,1722.6,76.0,1200,2024-02-12 12:00:00
2024/02/12,1300 UTC,28.3,963.9,2788.8,74.0,1300,2024-02-12 13:00:00
2024/02/12,1400 UTC,28.7,963.8,2043.2,74.0,1400,2024-02-12 14:00:00
2024/02/12,1500 UTC,30.7,963.2,3325.2,71.0,1500,2024-02-12 15:00:00
2024/02/12,1600 UTC,31.4,962.4,3625.5,67.0,1600,2024-02-12 16:00:00
2024/02/12,1700 UTC,31.9,961.8,3473.3,64.0,1700,2024-02-12 17:00:00
2024/02/12,1800 UTC,31.4,961.0,2479.9,65.0,1800,2024-02-12 18:00:00
2024/02/12,1900 UTC,32.0,960.7,2193.9,65.0,1900,2024-02-12 19:00:00
2024/02/12,2000 UTC,30.8,960.6,956.0,66.0,2000,2024-02-12 20:00:00
2024/02/12,2100 UTC,29.0,960.8,203.0,66.0,2100,2024-02-12 21:00:00
2024/02/13,0900 UTC,24.2,962.9,37.4,77.0,0900,2024-02-13 09:00:00
2024/02/13,1000 UTC,25.2,963.4,559.5,76.0,1000,2024-02-13 10:00:00
2024/02/13,1100 UTC,25.9,964.1,1256.4,77.0,1100,2024-02-13 11:00:00
2024/02/13,1200 UTC,26.8,964.4,1319.5,75.0,1200,2024-02-13 12:00:00
2024/02/13,1300 UTC,29.4,964.2,2538.3,73.0,1300,2024-02-13 13:00:00
2024/02/13,1400 UTC,29.0,964.0,2039.3,72.0,1400,2024-02-13 14:00:00
2024/02/13,1500 UTC,29.6,963.6,2166.4,71.0,1500,2024-02-13 15:00:00
2024/02/13,1600 UTC,30.1,962.9,3226.0,69.0,1600,2024-02-13 16:00:00
2024/02/13,1700 UTC,29.4,962.2,2679.7,70.0,1700,2024-02-13 17:00:00
2024/02/13,1800 UTC,31.6,961.1,1961.3,72.0,1800,2024-02-13 18:00:00
2024/02/13,1900 UTC,24.5,961.2,1250.1,76.0,1900,2024-02-13 19:00:00
2024/02/13,2000 UTC,25.3,961.1,405.8,78.0,2000,2024-02-13 20:00:00
2024/02/13,2100 UTC,25.5,962.1,178.1,79.0,2100,2024-02-13 21:00:00
2024/02/13,2200 UTC,21.8,964.1,3.6,82.0,2200,2024-02-13 22:00:00
2024/02/14,0900 UTC,23.1,964.7,6.6,84.0,0900,2024-02-14 09:00:00
2024/02/14,1000 UTC,23.7,965.4,284.3,85.0,1000,2024-02-14 10:00:00
2024/02/14,1100 UTC,25.3,965.7,1073.0,84.0,1100,2024-02-14 11:00:00
2024/02/14,1200 UTC,26.3,965.9,2064.3,82.0,1200,2024-02-14 12:00:00
2024/02/14,1300 UTC,28.0,965.5,2233.6,79.0,1300,2024-02-14 13:00:00
2024/02/14,1400 UTC,29.2,964.8,3287.1,77.0,1400,2024-02-14 14:00:00
2024/02/14,1500 UTC,29.7,964.2,2500.7,77.0,1500,2024-02-14 15:00:00
2024/02/14,1600 UTC,30.6,963.3,3027.4,74.0,1600,2024-02-14 16:00:00
2024/02/14,1700 UTC,31.9,962.5,2396.8,73.0,1700,2024-02-14 17:00:00
2024/02/14,1800 UTC,31.3,961.7,2241.8,72.0,1800,2024-02-14 18:00:00
2024/02/14,1900 UTC,31.1,961.3,1246.4,71.0,1900,2024-02-14 19:00:00
2024/02/14,2000 UTC,30.4,961.4,927.9,71.0,2000,2024-02-14 20:00:00
2024/02/14,2100 UTC,28.3,961.8,145.5,74.0,2100,2024-02-14 21:00:00
2024/02/15,0900 UTC,21.2,964.1,15.5,83.0,0900,2024-02-15 09:00:00
2024/02/15,1000 UTC,22.5,965.1,471.1,83.0,1000,2024-02-15 10:00:00
2024/02/15,1100 UTC,23.9,965.5,1264.2,82.0,1100,2024-02-15 11:00:00
2024/02/15,1200 UTC,25.5,965.5,2245.0,80.0,1200,2024-02-15 12:00:00
2024/02/15,1300 UTC,27.0,965.4,1772.3,80.0,1300,2024-02-15 13:00:00
2024/02/15,1400 UTC,28.5,965.0,2549.5,78.0,1400,2024-02-15 14:00:00
2024/02/15,1500 UTC,30.2,964.5,3581.0,76.0,1500,2024-02-15 15:00:00
2024/02/15,1600 UTC,31.2,963.5,3700.5,73.0,1600,2024-02-15 16:00:00
2024/02/15,1700 UTC,32.0,962.5,3471.1,72.0,1700,2024-02-15 17:00:00
2024/02/15,1800 UTC,31.8,961.5,2644.8,70.0,1800,2024-02-15 18:00:00
2024/02/15,1900 UTC,32.0,961.0,1838.1,70.0,1900,2024-02-15 19:00:00
2024/02/15,2000 UTC,31.0,960.8,975.8,71.0,2000,2024-02-15 20:00:00
2024/02/15,2100 UTC,29.3,961.3,191.0,73.0,2100,2024-02-15 21:00:00
2024/02/16,0900 UTC,23.3,964.5,13.9,83.0,0900,2024-02-16 09:00:00
2024/02/16,1000 UTC,23.9,964.8,489.2,84.0,1000,2024-02-16 10:00:00
2024/02/16,1100 UTC,25.8,965.2,1407.2,83.0,1100,2024-02-16 11:00:00
2024/02/16,1200 UTC,27.8,965.2,2299.1,80.0,1200,2024-02-16 12:00:00
2024/02/16,1300 UTC,29.0,965.1,2975.4,78.0,1300,2024-02-16 13:00:00
2024/02/16,1400 UTC,29.9,964.6,3287.4,77.0,1400,2024-02-16 14:00:00
2024/02/16,1500 UTC,31.1,963.4,3692.7,76.0,1500,2024-02-16 15:00:00
2024/02/16,1600 UTC,32.2,962.5,3605.4,72.0,1600,2024-02-16 16:00:00
2024/02/16,1700 UTC,32.7,961.4,2726.3,73.0,1700,2024-02-16 17:00:00
2024/02/16,1800 UTC,32.2,960.7,2780.2,71.0,1800,2024-02-16 18:00:00
2024/02/16,1900 UTC,30.2,960.1,1253.6,73.0,1900,2024-02-16 19:00:00
2024/02/16,2000 UTC,30.3,960.4,564.0,73.0,2000,2024-02-16 20:00:00
2024/02/16,2100 UTC,29.4,960.7,198.4,76.0,2100,2024-02-16 21:00:00
2024/02/17,0900 UTC,23.4,962.8,14.3,84.0,0900,2024-02-17 09:00:00
2024/02/17,1000 UTC,25.1,963.1,469.5,83.0,1000,2024-02-17 10:00:00
2024/02/17,1100 UTC,26.7,963.6,1343.1,83.0,1100,2024-02-17 11:00:00
2024/02/17,1200 UTC,28.5,963.1,2207.2,80.0,1200,2024-02-17 12:00:00
2024/02/17,1300 UTC,29.0,963.1,2341.4,79.0,1300,2024-02-17 13:00:00
2024/02/17,1400 UTC,31.3,962.7,3277.1,76.0,1400,2024-02-17 14:00:00
2024/02/17,1500 UTC,31.6,962.3,3138.3,75.0,1500,2024-02-17 15:00:00
2024/02/17,1600 UTC,31.1,961.5,2219.7,74.0,1600,2024-02-17 16:00:00
2024/02/17,1700 UTC,31.5,960.5,2054.4,73.0,1700,2024-02-17 17:00:00
2024/02/17,1800 UTC,31.8,959.8,2799.4,71.0,1800,2024-02-17 18:00:00
2024/02/17,1900 UTC,30.0,959.1,652.7,74.0,1900,2024-02-17 19:00:00
2024/02/17,2000 UTC,30.6,959.1,713.4,73.0,2000,2024-02-17 20:00:00
2024/02/17,2100 UTC,29.0,959.5,163.0,74.0,2100,2024-02-17 21:00:00
2024/02/18,0900 UTC,24.6,962.6,3.8,81.0,0900,2024-02-18 09:00:00
2024/02/18,1000 UTC,25.2,962.9,187.3,83.0,1000,2024-02-18 10:00:00
2024/02/18,1100 UTC,25.6,963.5,361.0,83.0,1100,2024-02-18 11:00:00
2024/02/18,1200 UTC,27.3,964.0,1160.4,83.0,1200,2024-02-18 12:00:00
2024/02/18,1300 UTC,28.1,964.0,1357.6,82.0,1300,2024-02-18 13:00:00
2024/02/18,1400 UTC,28.6,963.3,1499.2,81.0,1400,2024-02-18 14:00:00
2024/02/18,1500 UTC,28.0,962.7,940.8,80.0,1500,2024-02-18 15:00:00
2024/02/18,1600 UTC,27.9,961.5,1057.1,83.0,1600,2024-02-18 16:00:00
2024/02/18,1700 UTC,30.9,960.2,3161.2,80.0,1700,2024-02-18 17:00:00
2024/02/18,1800 UTC,30.1,959.3,1766.3,78.0,1800,2024-02-18 18:00:00
2024/02/18,1900 UTC,30.9,958.7,1144.1,78.0,1900,2024-02-18 19:00:00
2024/02/18,2000 UTC,30.5,958.9,499.9,80.0,2000,2024-02-18 20:00:00
2024/02/18,2100 UTC,28.4,959.2,141.0,81.0,2100,2024-02-18 21:00:00
2024/02/19,0900 UTC,24.0,961.0,12.7,83.0,0900,2024-02-19 09:00:00
2024/02/19,1000 UTC,24.3,961.6,342.7,85.0,1000,2024-02-19 10:00:00
2024/02/19,1100 UTC,25.6,962.2,848.8,84.0,1100,2024-02-19 11:00:00
2024/02/19,1200 UTC,27.1,962.9,1430.4,83.0,1200,2024-02-19 12:00:00
2024/02/19,1300 UTC,28.3,962.8,2269.1,80.0,1300,2024-02-19 13:00:00
2024/02/19,1400 UTC,29.5,962.5,2520.0,78.0,1400,2024-02-19 14:00:00
2024/02/19,1500 UTC,30.0,961.9,2594.9,76.0,1500,2024-02-19 15:00:00
2024/02/19,1600 UTC,30.6,960.6,2881.2,75.0,1600,2024-02-19 16:00:00
2024/02/19,1700 UTC,31.2,959.5,2246.2,74.0,1700,2024-02-19 17:00:00
2024/02/19,1800 UTC,30.7,958.7,1923.7,73.0,1800,2024-02-19 18:00:00
2024/02/19,1900 UTC,30.7,958.1,1222.4,73.0,1900,2024-02-19 19:00:00
2024/02/19,2000 UTC,30.2,957.9,918.8,72.0,2000,2024-02-19 20:00:00
2024/02/19,2100 UTC,28.8,958.4,167.4,74.0,2100,2024-02-19 21:00:00
2024/02/20,0900 UTC,25.6,960.1,1.5,81.0,0900,2024-02-20 09:00:00
2024/02/20,1000 UTC,25.3,961.1,91.5,83.0,1000,2024-02-20 10:00:00
2024/02/20,1100 UTC,25.5,962.1,316.0,83.0,1100,2024-02-20 11:00:00
2024/02/20,1200 UTC,26.0,962.5,753.4,83.0,1200,2024-02-20 12:00:00
2024/02/20,1300 UTC,26.8,962.1,1322.6,82.0,1300,2024-02-20 13:00:00
2024/02/20,1400 UTC,27.2,961.6,1346.4,82.0,1400,2024-02-20 14:00:00
2024/02/20,1500 UTC,27.8,960.8,1818.4,80.0,1500,2024-02-20 15:00:00
2024/02/20,1600 UTC,29.2,959.6,2670.5,78.0,1600,2024-02-20 16:00:00
2024/02/20,1700 UTC,29.4,958.3,2935.5,78.0,1700,2024-02-20 17:00:00
2024/02/20,1800 UTC,29.2,957.9,2469.0,77.0,1800,2024-02-20 18:00:00
2024/02/20,1900 UTC,29.9,957.5,1871.0,76.0,1900,2024-02-20 19:00:00
2024/02/20,2000 UTC,29.3,958.7,1145.6,74.0,2000,2024-02-20 20:00:00
